,user_id,test_group,total_spend,total_wins_spend
44055,296987871,C,43.879999999999995,43.879999999999995
44059,293220190,P,15.97,15.97
44066,291849741,C,38.60907079482348,38.60907079482348
44074,112963512,C,7.960000000000001,7.960000000000001
44088,293801141,P,94.97739956426197,94.97739956426197
44097,287720130,C,128.69,128.69
44115,129707121,C,0.99,0.99
44116,242317482,C,56.137980924397404,56.137980924397404
44119,293510021,C,319.06945032349074,319.06945032349074
44127,248802934,C,103.88,103.88
44148,240723574,C,67.68000000000002,67.68000000000002
44159,245427742,C,0.99,0.99
44161,300284051,C,1.99,1.99
44171,289558161,C,19.318982440818555,19.318982440818555
44175,296390891,P,94.94999999999999,94.94999999999999
44176,246683482,C,42.30759712978655,42.30759712978655
44184,239659072,C,51.9,51.9
44192,288213511,C,7.270876962926778,7.270876962926778
44194,289422281,C,3.565863751309102,3.565863751309102
44201,240722404,P,59.29254679335856,59.29254679335856
44216,241684983,C,24.4352221922383,24.4352221922383
44222,241841253,C,251.46000000000004,251.46000000000004
44228,245033014,C,23.316893910492094,23.316893910492094
44233,291426850,P,20.91,20.91
44234,294574291,C,26.512646860823523,26.512646860823523
44236,291700610,C,3.9800000000000004,3.9800000000000004
44248,246745143,C,74.14770489654529,74.14770489654529
44263,243390202,P,22.265666735709758,22.265666735709758
44278,295178561,C,28.87,28.87
44280,287417740,P,39.75727596141261,39.75727596141261
44294,298009250,C,5.018859210222461,5.018859210222461
44300,239991232,C,19.99,19.99
44303,243662783,C,95.92999999999999,95.92999999999999
44309,245697053,C,21.48939455356635,21.48939455356635
44314,245628562,C,142.6704863207317,142.6704863207317
44316,294707951,C,28.930000000000003,28.930000000000003
44317,295987931,C,10.8191295202153,10.8191295202153
44328,251176024,C,9.96,9.96
44343,240660533,P,38.88,38.88
44350,251110493,C,4.99,4.99
44355,289216551,C,6.377989534406764,6.377989534406764
44357,245053034,C,2.2194281409235064,2.2194281409235064
44370,248190133,C,2.9699999999999998,2.9699999999999998
44383,243476292,C,42.730000000000004,42.730000000000004
44395,292786791,C,355.0214829713617,355.0214829713617
44397,247427143,C,43.87381947263418,43.87381947263418
44413,243381363,C,0.8802579852917514,0.8802579852917514
44418,289272230,C,338.809369113692,338.809369113692
44420,251732792,C,1.99,1.99
44422,297303531,C,19.94,19.94
44440,294930341,P,2.98,2.98
44443,248411504,C,9.99,9.99
44453,245942024,C,20.9,20.9
44460,241054754,C,470.57756521781755,448.599746466064
44464,289323341,C,8.55832592512894,8.55832592512894
44486,293499941,C,74.80000000000001,74.80000000000001
44493,241465482,C,0.99,0.99
44500,295408181,P,3.1685136473481395,3.1685136473481395
44516,245020642,P,14.26647156928028,14.26647156928028
44518,295350121,C,1.99,1.99
44530,245638982,C,1.0270236894642601,1.0270236894642601
44531,245865334,C,3.3303628262253344,3.3303628262253344
44534,294179020,C,8.96,8.96
44535,289543440,C,7.98,7.98
44542,244543963,C,2.99,2.99
44561,296537550,P,50.28816769800886,50.28816769800886
44566,290826971,C,260.29,260.29
44574,243084024,C,9.99,9.99
44578,243390972,C,8.97,8.97
44582,292644691,C,20.670988212482925,20.670988212482925
44621,239616922,P,32.900000000000006,32.900000000000006
44626,297184970,P,0.99,0.99
44631,242891843,C,0.99,0.99
44634,251130033,C,0.99,0.99
44651,293817900,C,23.96,23.96
44661,249297444,P,41.80471775001391,41.80471775001391
44662,295552230,C,60.910000000000004,60.910000000000004
44665,246732363,C,62.92,62.92
44678,243925763,C,5.399228888652681,5.399228888652681
44688,295545310,C,50.97907888274564,50.97907888274564
44718,243608482,C,4.99,4.99
44728,294411501,P,19.893219846771665,19.893219846771665
44740,297356020,C,5.419316051266165,5.419316051266165
44754,246194633,C,7.624685269615772,7.624685269615772
44757,293664380,C,96.83,96.83
44778,245981293,P,1.98,1.98
44783,289312400,P,23.25900318602588,23.25900318602588
44807,246839213,C,119.09450429250865,119.09450429250865
44820,247863432,C,28.93,28.93
44827,245239792,C,16.795755328512787,16.795755328512787
44832,241348834,C,448.23813132620353,448.15344576386326
44833,241105282,C,27.849999999999998,27.849999999999998
44839,241189152,C,108.40990335669913,108.40990335669913
44843,291558650,C,281.36648399720485,281.36648399720485
44857,242060943,C,3.535684605874674,3.535684605874674
44873,98394152,C,4.696999481953884,4.696999481953884
44877,240023682,P,7.95,7.95
44882,293535340,P,7.98,7.98
44892,250322364,P,3.616133518776078,3.616133518776078
44898,243526742,C,5.106243636382243,5.106243636382243
44904,242325303,P,190.4094668228915,190.4094668228915
44906,244038144,C,27.95,27.95
44909,247584463,P,27.96989221296576,27.96989221296576
44918,296646690,C,16.91,16.91
44931,244569794,P,279.56190325751766,279.56190325751766
44940,239837392,C,8.392133655821098,8.392133655821098
44970,242090303,C,34.85,34.85
44983,287990211,P,60.284500696647896,60.284500696647896
44986,245774373,C,7.962043963679974,7.962043963679974
44987,247012532,C,18.93,18.93
44995,297522041,C,13.678651730843548,13.678651730843548
45021,293536911,C,27.89,27.89
45035,245062472,C,5.188204889758756,5.188204889758756
45044,245181613,P,5.138733806384996,5.138733806384996
45051,293738880,P,21.94,21.94
45055,241645354,C,7.970000000000001,7.970000000000001
45063,247463222,C,57.141132485855934,57.141132485855934
45071,298464390,C,10.514157615855465,10.514157615855465
45081,250127544,P,1.99,1.99
45085,293016451,P,35.64650606793531,35.64650606793531
45090,248089153,C,4.355432219308103,4.355432219308103
45105,298157401,C,1.99,1.99
45118,290986530,C,0.99,0.99
45120,241992972,C,1.99,1.99
45124,244171423,P,20.471434014743306,20.471434014743306
45128,241201463,P,12.97,12.97
45139,291409420,P,4.95,4.95
45196,294023941,C,38.474293783258275,38.474293783258275
45201,295088290,C,87.93999999999998,87.93999999999998
45231,250183233,C,1.99,1.99
45233,292683490,C,28.947646421253026,28.947646421253026
45254,251646944,C,9.950000000000001,9.950000000000001
45258,241430953,C,10.97,10.97
45260,245775224,C,69.76,69.76
45282,243546062,C,0.8765991190853161,0.8765991190853161
45288,248859862,C,25.92,25.92
45292,250797563,C,2.98,2.98
45303,242006652,C,13.399031892091903,13.399031892091903
45329,174168450,P,1.99,1.99
45363,247604552,P,44.949999999999996,44.949999999999996
45376,291839561,C,9.96,9.96
45378,244150434,P,24.65666172879697,24.65666172879697
45393,245509072,C,13.051603752336081,13.051603752336081
45476,297162200,C,245.76,245.76
45527,248791613,C,0.9155937122792082,0.9155937122792082
45573,297528120,P,435.59000000000003,374.0682302246165
45603,249593082,C,3.2450869723874405,3.2450869723874405
45612,246369104,C,0.99,0.99
45641,250162093,C,15.689476528809593,15.689476528809593
45711,249895954,C,4.970000000000001,4.970000000000001
45730,250649194,P,11.93,11.93
45779,146298291,C,15.96,15.96
45789,291447771,C,0.99,0.99
45810,289634201,C,2.99,2.99
45837,252420673,P,1.99,1.99
45847,241216072,C,36.93,36.93
45849,295909911,C,23.453702129481126,23.453702129481126
45864,294371820,C,3.0694769439220817,3.0694769439220817
45930,243671922,P,0.99,0.99
45946,298736091,C,2.1881303098832587,2.1881303098832587
45978,292013171,C,81.82999999999998,81.82999999999998
46007,246987893,C,2.158134600081985,2.158134600081985
46030,241460352,C,10.96,10.96
46146,247158884,P,0.99,0.99
46272,242869894,P,7.415329768270945,7.415329768270945
46280,298804581,C,0.99,0.99
46332,248217414,P,13.97,13.97
46376,295829991,C,4.99,4.99
46404,241223532,P,13.95,13.95
46423,300314221,C,0.99,0.99
46429,297249001,C,30.900000000000002,30.900000000000002
46449,295504721,C,1.99,1.99
46452,243465424,C,14.97,14.97
46460,294728261,C,32.81,32.81
46483,291580571,P,1.98,1.98
46498,295975400,C,7.98,7.98
46633,248153833,C,8.97,8.97
46634,298535450,C,17.95,17.95
46637,252062233,P,3.581967002796808,3.581967002796808
46699,295859120,C,24.213889703332562,24.213889703332562
46705,248825742,P,3.96,3.96
46709,251127362,C,19.98,19.98
46832,252585443,C,3.4483695481799925,3.4483695481799925
46833,246932634,C,586.2496081040091,586.2496081040091
46867,244631444,C,0.99,0.99
46872,134791244,P,6.753220772271245,6.753220772271245
46881,297308271,C,3.6096768313073673,3.6096768313073673
46933,243617294,C,16.97,16.97
46951,300869900,C,0.99,0.99
46986,243861762,P,11.98,11.98
47006,251829022,C,14.96,14.96
47016,251896474,C,10.844529377721328,10.844529377721328
47035,252636883,C,28.910000000000004,28.910000000000004
47106,250848082,P,2.0271592376628966,2.0271592376628966
47121,248425752,C,22.969999999999995,22.969999999999995
47124,298309730,P,1.8735502842610443,1.8735502842610443
47194,250637233,C,4.99,4.99
47286,294969691,C,0.99,0.99
47304,290949140,P,7.98,7.98
47309,251870942,C,2.933048293683644,2.933048293683644
47359,248800482,C,5.98,5.98
47364,246099283,C,1.99,1.99
47430,296920030,C,4.97,4.97
47432,250092834,P,0.99,0.99
47434,290992540,P,0.99,0.99
47454,290889910,C,82.18099811111367,82.18099811111367
47457,251736113,C,9.201468412790103,9.201468412790103
47527,240292924,C,5.207626720656223,5.207626720656223
47587,291360801,C,6.914937081222421,6.914937081222421
47591,298348820,C,33.92,33.92
47603,249317073,C,1.99,1.99
47625,299882381,C,2.173371944075133,2.173371944075133
47644,248091434,C,75.45489602339845,75.45489602339845
47666,290599871,C,0.99,0.99
47667,183322910,C,22.94,22.94
47672,253829503,C,3.570149864457061,3.570149864457061
47721,245865674,C,0.8688873156708757,0.8688873156708757
47726,294047750,P,32.62157263152666,32.62157263152666
47787,252098072,P,9.99,9.99
47792,289110700,C,3.9699999999999998,3.9699999999999998
47824,293416401,C,1.02959000205918,1.02959000205918
47834,245840413,C,1.115506045735748,1.115506045735748
47874,288490210,C,0.99,0.99
47904,243621222,C,22.889999999999997,22.889999999999997
47930,251261583,P,30.133901587475805,30.133901587475805
47971,246544504,P,9.96,9.96
48055,249031373,C,11.930125149117561,11.930125149117561
48111,292641631,P,5.096829547311652,5.096829547311652
48118,178532191,C,14.388020764959602,14.388020764959602
48144,287810460,C,10.21353241875483,10.21353241875483
48156,298144510,C,16.03705243455031,16.03705243455031
48244,290585200,C,5.442907528629693,5.442907528629693
48256,228504463,P,0.99,0.99
48267,251515774,P,3.98,3.98
48282,293938411,C,4.970000000000001,4.970000000000001
48329,251965154,C,5.98,5.98
48490,244145473,C,0.99,0.99
48591,253487964,P,2.98,2.98
48651,253665174,C,33.94,33.94
48744,297130770,C,29.96,29.96
48852,250837723,C,2.99,2.99
48901,300548611,C,25.456517034820042,25.456517034820042
48964,294063061,C,47.82867079355029,47.82867079355029
48985,249507403,C,3.9800000000000004,3.9800000000000004
48986,249711903,C,0.99,0.99
49016,249964323,P,4.99,4.99
49033,248379364,C,0.99,0.99
49360,245052513,P,9.99,9.99
49390,253285923,P,88.58615477079425,88.58615477079425
49457,247479614,C,6.98,6.98
49497,248428783,P,9.99,9.99
49561,298601500,P,1.703825053910321,1.703825053910321
49584,296527960,C,0.99,0.99
49708,298388461,P,7.950000000000001,7.950000000000001
49713,251506012,C,10.98,10.98
49715,250950094,P,4.99,4.99
49969,250332764,C,0.99,0.99
50131,249825063,P,4.99,4.99
50144,242658934,C,7.970000000000001,7.970000000000001
50181,301100151,P,1.99,1.99
50401,298151220,C,53.92999999999999,53.92999999999999
50439,244699283,P,11.65787171921341,11.65787171921341
50572,251528944,C,9.99,9.99
50587,245925683,C,10.91,10.91
50598,301195371,C,2.1648424744512305,2.1648424744512305
50703,251573572,C,9.99,9.99
50764,249058102,P,5.046597434711104,5.046597434711104
50850,289003501,C,2.99,2.99
51016,300678470,P,2.98,2.98
51033,298780161,C,5.89446017374163,5.89446017374163
51057,251254414,C,11.98,11.98
51143,288467031,C,0.99,0.99
51159,298511501,C,163.78999999999996,163.78999999999996
51511,265116300,C,1.073390666878907,1.073390666878907
51515,252645532,C,6.96,6.96
51539,252957374,C,6.147845944628332,6.147845944628332
51587,293515980,C,34.91,34.91
51627,253369714,P,13.32691607319402,13.32691607319402
51756,253525844,C,4.99,4.99
51800,288407420,C,9.603018641480432,9.603018641480432
52084,249063402,C,0.99,0.99
52135,241316624,C,14.950000000000001,14.950000000000001
52249,252788822,C,1.0879348804445663,1.0879348804445663
52409,290861031,C,2.3668281187113998,2.3668281187113998
52436,244722723,C,21.67128084766825,21.67128084766825
52438,241970973,C,5.960000000000001,5.960000000000001
52444,247684524,C,98.79,98.79
52478,297705490,P,3.5723242114529334,3.5723242114529334
52497,292094701,C,22.937249893785623,22.937249893785623
52509,288479070,P,2.99,2.99
52542,247331103,C,2.9699999999999998,2.9699999999999998
52545,292179810,P,23.15114946772396,23.15114946772396
52586,247285052,C,1.073038991102216,1.073038991102216
52600,297578460,C,4.99,4.99
52604,248116954,C,1.99,1.99
52607,247129842,P,4.349211122570612,4.349211122570612
52619,293640980,C,4.99,4.99
52623,243635482,C,29.82,29.82
52692,296878661,P,126.72000000000001,126.72000000000001
52723,291023790,P,3.98,3.98
52769,297556791,C,35.234480889089454,35.234480889089454
52781,290325000,P,4.98,4.98
52789,293489811,C,8.197896681550315,8.197896681550315
52791,288802171,C,25.91,25.91
52795,245927984,C,1.99,1.99
52812,297198391,P,3.2779756827722313,3.2779756827722313
52823,246677603,C,3.9800000000000004,3.9800000000000004
52842,294294860,P,5.226580656341142,5.226580656341142
52875,242789854,C,1.99,1.99
52887,252190574,C,0.99,0.99
52894,250249152,C,5.310166845442284,5.310166845442284
52909,292975460,C,0.99,0.99
52939,294979710,C,42.78000000000001,42.78000000000001
52968,241464222,C,20.89,20.89
53017,295700470,C,1.2053253465310374,1.2053253465310374
53029,288749151,C,64.91,64.91
53053,249459513,C,0.9448697429568639,0.9448697429568639
53069,250197303,P,2.99,2.99
53154,244974982,C,2.99,2.99
53219,241441272,P,79.7,79.7
53272,294860080,C,4.99,4.99
53313,249968922,C,5.96,5.96
53363,297842121,C,0.99,0.99
53371,252574402,C,2.1695432755143202,2.1695432755143202
53441,245029362,P,6.96,6.96
53469,297805050,C,4.99,4.99
53522,249476194,C,2.98,2.98
53589,252515402,C,4.99,4.99
53611,296082521,P,4.663242140159073,4.663242140159073
53702,298900471,C,0.99,0.99
53705,298372910,C,8.95,8.95
53715,250690524,P,1.99,1.99
53723,300597101,P,12.480435173068534,12.480435173068534
53749,244534732,P,0.99,0.99
53866,296967450,P,2.161615768909278,2.161615768909278
53921,297140800,C,4.99,4.99
53979,244064454,P,4.99,4.99
54026,293292870,P,4.99,4.99
54054,250990864,C,2.98,2.98
54154,248807882,P,9.99,9.99
54187,292162770,C,3.5203453771510422,3.5203453771510422
54191,294220290,C,1.0326168312385304,1.0326168312385304
54201,300654831,C,1.99,1.99
54212,101808724,P,0.99,0.99
54286,250648752,C,9.99,9.99
54336,250665082,C,0.99,0.99
54594,300178480,C,12.96,12.96
54682,247192854,C,2.99,2.99
54723,243882403,C,0.99,0.99
54782,297542141,C,2.99,2.99
54947,250136812,C,31.4976661797118,31.4976661797118
55023,233668004,C,7.94,7.94
55087,251608422,C,2.1357033564299863,2.1357033564299863
55330,295212520,C,0.99,0.99
55395,293432941,C,0.99,0.99
55468,244068682,C,0.99,0.99
55663,245238312,P,5.106766209377415,5.106766209377415
55820,289672091,P,0.99,0.99
55829,242860572,C,2.99,2.99
55932,290671180,P,1.0943390543504998,1.0943390543504998
56016,249324312,C,2.99,2.99
56127,300879890,P,2.9699999999999998,2.9699999999999998
56178,289973291,C,4.208033729743296,4.208033729743296
56204,252476514,P,10.777147260902323,10.777147260902323
56350,246382484,P,2.167352218040294,2.167352218040294
56382,249207252,C,6.98,6.98
56410,289088530,C,3.98,3.98
56444,243259092,C,0.99,0.99
56521,290421140,C,1.0644538541122264,1.0644538541122264
56719,246634664,C,4.99,4.99
57023,294679911,C,1.98,1.98
57323,244131593,P,1.98,1.98
57410,291772740,P,122.6,122.6
57438,250754764,C,181.32587899755174,181.32587899755174
57455,290744041,C,8.431109835106135,8.431109835106135
57459,300006100,C,3.581967002796808,3.581967002796808
57498,291132101,C,14.412371289080378,14.412371289080378
57508,252957113,C,10.737575386769436,10.737575386769436
57535,244597402,C,108.5017626583604,108.5017626583604
57566,240672454,P,7.970000000000001,7.970000000000001
57585,249239464,C,5.43610577150187,5.43610577150187
57605,250353053,C,2.3325099946525425,2.3325099946525425
57626,239830873,C,24.889999999999993,24.889999999999993
57678,247698684,C,24.9,24.9
57679,292512771,C,8.046486282777973,8.046486282777973
57699,250367503,C,1.125631877068607,1.125631877068607
57729,294192781,C,0.99,0.99
57735,240242294,C,31.32612744047433,31.32612744047433
57944,246839754,C,5.451642474244328,5.451642474244328
57982,295784181,C,4.99,4.99
57989,294556471,C,5.609854767093252,5.609854767093252
58055,298526861,C,2.99,2.99
58076,296711550,P,7.960000000000001,7.960000000000001
58087,299422320,C,4.99,4.99
58089,298781381,C,16.82868100396135,16.82868100396135
58097,249087833,P,10.950000000000001,10.950000000000001
